year,col0,col1,cop
2019,SUPERINTENDENCIA DE VIGILANCIA Y SEGURIDAD PRIVADA,Inversión,23000000000.0
2019,SUPERINTENDENCIA FINANCIERA DE COLOMBIA,Funcionamiento,815656000000.0
2019,SUPERINTENDENCIA FINANCIERA DE COLOMBIA,Inversión,77744000000.0
2019,SUPERINTENDENCIA NACIONAL DE SALUD,Funcionamiento,178634804322.0
2019,SUPERINTENDENCIA NACIONAL DE SALUD,Inversión,130112708786.0
2019,SUPERINTENDENCIA NACIONAL DE SALUD,Servicio de la Deuda,102624537830838.0
2019,TRIBUNAL DE PAZ Y LAS SALAS DE JUSTICIA,Funcionamiento,103049541676.0
2019,UNIDAD ADMINISTRATIVA ESPECIAL - AGENCIA NACIONAL DE CONTRATACION PUBLICA - COLOMBIA COMPRA EFICIENTE,Funcionamiento,18560000000.0
2019,UNIDAD ADMINISTRATIVA ESPECIAL - AGENCIA NACIONAL DE CONTRATACION PUBLICA - COLOMBIA COMPRA EFICIENTE,Inversión,28000000000.0
2019,"UNIDAD ADMINISTRATIVA ESPECIAL AGENCIA DEL INSPECTOR GENERAL DE TRIBUTOS, RENTAS Y CONTRIBUCIONES PARAFISCALES (ITRC)",Funcionamiento,35880000000.0
2019,"UNIDAD ADMINISTRATIVA ESPECIAL AGENCIA DEL INSPECTOR GENERAL DE TRIBUTOS, RENTAS Y CONTRIBUCIONES PARAFISCALES (ITRC)",Inversión,2248229800.0
2019,UNIDAD ADMINISTRATIVA ESPECIAL AGENCIA NACIONAL DE DEFENSA JURIDICA DEL ESTADO,Funcionamiento,97763181208.0
2019,UNIDAD ADMINISTRATIVA ESPECIAL AGENCIA NACIONAL DE DEFENSA JURIDICA DEL ESTADO,Inversión,11395329818.0
2019,UNIDAD ADMINISTRATIVA ESPECIAL COMISION DE REGULACION DE COMUNICACIONES,Funcionamiento,14561729924.0
2019,UNIDAD ADMINISTRATIVA ESPECIAL COMISION DE REGULACION DE COMUNICACIONES,Inversión,17556000000.0
2019,UNIDAD ADMINISTRATIVA ESPECIAL CONTADURIA GENERAL DE LA NACION,Funcionamiento,53140000000.0
2019,UNIDAD ADMINISTRATIVA ESPECIAL CONTADURIA GENERAL DE LA NACION,Inversión,37264000000.0
2019,UNIDAD ADMINISTRATIVA ESPECIAL DE GESTION  PENSIONAL Y CONTRIBUCIONES PARAFISCALES DE LA PROTECCION SOCIAL (UGPPP) - GESTION GENERAL,Funcionamiento,370198464588.0
2019,UNIDAD ADMINISTRATIVA ESPECIAL DE GESTION  PENSIONAL Y CONTRIBUCIONES PARAFISCALES DE LA PROTECCION SOCIAL (UGPPP) - GESTION GENERAL,Inversión,13268082148.0
2019,UNIDAD ADMINISTRATIVA ESPECIAL DE GESTION DE RESTITUCION DE TIERRAS DESPOJADAS,Funcionamiento,104147377718.0
2019,UNIDAD ADMINISTRATIVA ESPECIAL DE GESTION DE RESTITUCION DE TIERRAS DESPOJADAS,Inversión,392013347048.0
2019,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL,Funcionamiento,2433835162172.0
2019,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL,Inversión,3602860000000.0
2019,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONAUTICA CIVIL,Servicio de la Deuda,5264000000.0
2019,UNIDAD ADMINISTRATIVA ESPECIAL DE ORGANIZACIONES SOLIDARIAS,Funcionamiento,26774024000.0
2019,UNIDAD ADMINISTRATIVA ESPECIAL DE ORGANIZACIONES SOLIDARIAS,Inversión,47339203544.0
2019,UNIDAD ADMINISTRATIVA ESPECIAL DEL SERVICIO PUBLICO DE EMPLEO,Funcionamiento,42206832704.0
2019,UNIDAD ADMINISTRATIVA ESPECIAL DEL SERVICIO PUBLICO DE EMPLEO,Inversión,54397122356.0
2019,UNIDAD ADMINISTRATIVA ESPECIAL DIRECCION DE IMPUESTOS Y ADUANAS NACIONALES,Funcionamiento,5432824000000.0
2019,UNIDAD ADMINISTRATIVA ESPECIAL DIRECCION DE IMPUESTOS Y ADUANAS NACIONALES,Inversión,815116248032.0
2019,UNIDAD ADMINISTRATIVA ESPECIAL JUNTA CENTRAL CONTADORES,Funcionamiento,12121510966.0
2019,UNIDAD ADMINISTRATIVA ESPECIAL JUNTA CENTRAL CONTADORES,Inversión,11441638000.0
2019,UNIDAD ADMINISTRATIVA ESPECIAL MIGRACION COLOMBIA,Funcionamiento,426836000000.0
2019,UNIDAD ADMINISTRATIVA ESPECIAL MIGRACION COLOMBIA,Inversión,161732618372.0
2019,UNIDAD ADMINISTRATIVA ESPECIAL UNIDAD DE PROYECCION NORMATIVA Y ESTUDIOS DE REGULACION FINANCIERA (URF),Funcionamiento,10488000000.0
2019,UNIDAD DE ATENCION Y REPARACION INTEGRAL A LAS VICTIMAS,Funcionamiento,1437175087652.0
2019,UNIDAD DE ATENCION Y REPARACION INTEGRAL A LAS VICTIMAS,Inversión,2370884658318.0
2019,UNIDAD DE BUSQUEDA DE PERSONAS DADAS POR DESAPARECIDAS EN EL CONTEXTO Y EN RAZON DEL CONFLICTO ARMADO (UBPD),Funcionamiento,33332400000.0
2019,UNIDAD DE BUSQUEDA DE PERSONAS DADAS POR DESAPARECIDAS EN EL CONTEXTO Y EN RAZON DEL CONFLICTO ARMADO (UBPD),Inversión,48328748000.0
2019,UNIDAD DE INFORMACION Y ANALISIS FINANCIERO,Funcionamiento,38032000000.0
2019,UNIDAD DE INFORMACION Y ANALISIS FINANCIERO,Inversión,4852288000.0
2019,UNIDAD DE INVESTIGACION Y ACUSACION,Funcionamiento,34929766960.0
2019,UNIDAD DE PLANEACION DEL SECTOR DE INFRAESTRUCTURA DE TRANSPORTE,Funcionamiento,9443970004.0
2019,UNIDAD DE PLANEACION MINERO ENERGETICA - UPME,Funcionamiento,62804864000.0
2019,UNIDAD DE PLANEACION MINERO ENERGETICA - UPME,Inversión,81879739360.0
2019,"UNIDAD DE PLANIFICACION DE TIERRAS RURALES, ADECUACION DE TIERRAS Y USOS AGROPECUARIOS (UPRA)",Funcionamiento,9160056008.0
2019,"UNIDAD DE PLANIFICACION DE TIERRAS RURALES, ADECUACION DE TIERRAS Y USOS AGROPECUARIOS (UPRA)",Inversión,16697082897.0
2019,UNIDAD DE SERVICIOS PENITENCIARIOS Y CARCELARIOS - USPEC,Funcionamiento,1436402439924.0
2019,UNIDAD DE SERVICIOS PENITENCIARIOS Y CARCELARIOS - USPEC,Inversión,634263000000.0
2019,UNIDAD NACIONAL DE PROTECCION - UNP,Funcionamiento,2749032000000.0
2019,UNIDAD NACIONAL DE PROTECCION - UNP,Inversión,5956966232.0
2019,UNIDAD NACIONAL PARA LA GESTION DEL RIESGO DE DESASTRES ,Funcionamiento,112648000000.0
2019,UNIDAD NACIONAL PARA LA GESTION DEL RIESGO DE DESASTRES ,Inversión,141792865236.0
2020,AGENCIA DE DESARROLLO RURAL - ADR,Funcionamiento,71872319222.0
2020,AGENCIA DE DESARROLLO RURAL - ADR,Inversión,389800675278.0
2020,AGENCIA DE RENOVACION DEL TERRITORIO ART - GESTION GENERAL,Funcionamiento,101446000000.0
2020,AGENCIA DE RENOVACION DEL TERRITORIO ART - GESTION GENERAL,Inversión,96049431720.0
2020,AGENCIA LOGISTICA DE LAS FUERZAS MILITARES,Funcionamiento,1028618000000.0
2020,AGENCIA LOGISTICA DE LAS FUERZAS MILITARES,Inversión,12000000000.0
2020,AGENCIA NACIONAL DE HIDROCARBUROS - ANH,Funcionamiento,3555285780000.0
2020,AGENCIA NACIONAL DE HIDROCARBUROS - ANH,Inversión,1184664072900.0
2020,AGENCIA NACIONAL DE INFRAESTRUCTURA,Funcionamiento,400000002400.0
2020,AGENCIA NACIONAL DE INFRAESTRUCTURA,Inversión,14767160986976.0
2020,AGENCIA NACIONAL DE INFRAESTRUCTURA,Servicio de la Deuda,3584244000000.0
2020,AGENCIA NACIONAL DE MINERIA - ANM,Funcionamiento,414876652000.0
2020,AGENCIA NACIONAL DE MINERIA - ANM,Inversión,178229207668.0
2020,AGENCIA NACIONAL DE SEGURIDAD VIAL,Funcionamiento,78000000000.0
2020,AGENCIA NACIONAL DE SEGURIDAD VIAL,Inversión,575744000000.0
2020,AGENCIA NACIONAL DE TIERRAS - ANT,Funcionamiento,66668319698.0
2020,AGENCIA NACIONAL DE TIERRAS - ANT,Inversión,472485540722.0
2020,AGENCIA NACIONAL DE TIERRAS - ANT,Servicio de la Deuda,81514000.0
2020,AGENCIA NACIONAL DEL ESPECTRO - ANE,Funcionamiento,32381700000.0
2020,AGENCIA NACIONAL DEL ESPECTRO - ANE,Inversión,22445893220.0
2020,AGENCIA NACIONAL INMOBILIARIA VIRGILIO BARCO VARGAS,Funcionamiento,25364000000.0
2020,AGENCIA NACIONAL INMOBILIARIA VIRGILIO BARCO VARGAS,Inversión,13204540000.0
2020,AGENCIA PARA LA REINCORPORACION Y LA NORMALIZACION - ARN,Funcionamiento,515486240000.0
2020,AGENCIA PARA LA REINCORPORACION Y LA NORMALIZACION - ARN,Inversión,5298038788.0
2020,"AGENCIA PRESIDENCIAL DE COOPERACION INTERNACIONAL DE COLOMBIA, APC - COLOMBIA ",Funcionamiento,57710000000.0
2020,"AGENCIA PRESIDENCIAL DE COOPERACION INTERNACIONAL DE COLOMBIA, APC - COLOMBIA ",Inversión,139292461940.0
2020,ARCHIVO GENERAL DE LA NACION,Funcionamiento,25315413956.0
2020,ARCHIVO GENERAL DE LA NACION,Inversión,22822584372.0
2020,AUDITORIA GENERAL DE LA REPUBLICA - GESTION GENERAL,Funcionamiento,30240000000.0
2020,AUDITORIA GENERAL DE LA REPUBLICA - GESTION GENERAL,Inversión,6693140129.0
2020,AUTORIDAD NACIONAL DE ACUICULTURA Y PESCA - AUNAP,Funcionamiento,26282128000.0
2020,AUTORIDAD NACIONAL DE ACUICULTURA Y PESCA - AUNAP,Inversión,120891165074.0
2020,AUTORIDAD NACIONAL DE LICENCIAS AMBIENTALES ANLA,Funcionamiento,30411285000.0
2020,AUTORIDAD NACIONAL DE LICENCIAS AMBIENTALES ANLA,Inversión,2207997864.0
2020,CAJA DE RETIRO DE LAS FUERZAS MILITARES,Funcionamiento,7093172000000.0
2020,CAJA DE RETIRO DE LAS FUERZAS MILITARES,Inversión,7600000000.0
2020,CAJA DE SUELDOS DE RETIRO DE LA POLICIA NACIONAL,Funcionamiento,7229150000000.0
2020,CAJA DE SUELDOS DE RETIRO DE LA POLICIA NACIONAL,Inversión,12000000000.0
2020,CAMARA DE REPRESENTANTES,Funcionamiento,644313400000.0
2020,CAMARA DE REPRESENTANTES,Inversión,85836458602.0
2020,CENTRO DE MEMORIA HISTORICA,Funcionamiento,26292000000.0
2020,CENTRO DE MEMORIA HISTORICA,Inversión,65125983730.0
2020,CLUB MILITAR DE OFICIALES,Funcionamiento,107484000000.0
2020,COLJUEGOS,Inversión,7400000000.0
2020,COMISION DE REGULACION DE AGUA POTABLE Y SANEAMIENTO BASICO (CRA),Funcionamiento,13748267000.0
2020,COMISION DE REGULACION DE AGUA POTABLE Y SANEAMIENTO BASICO (CRA),Inversión,10705543075.0
2020,COMISION DE REGULACION DE INFRAESTRUCTURA Y TRANSPORTE,Funcionamiento,3444000000.0
2020,COMISION NACIONAL DEL SERVICIO CIVIL,Funcionamiento,40270588074.0
2020,COMISION NACIONAL DEL SERVICIO CIVIL,Inversión,190871834634.0
2020,"COMISION PARA EL ESCLARECIMIENTO DE LA VERDAD, LA CONVIVENCIA Y LA NO REPETICION",Funcionamiento,60557900000.0
2020,"COMISION PARA EL ESCLARECIMIENTO DE LA VERDAD, LA CONVIVENCIA Y LA NO REPETICION",Inversión,35266909346.0
2020,COMPUTADORES PARA EDUCAR (CPE),Funcionamiento,17128600252.0
2020,COMPUTADORES PARA EDUCAR (CPE),Inversión,16295294979.0
2020,CONTRALORIA GENERAL DE LA REPUBLICA - GESTION GENERAL,Funcionamiento,720903852420.0
2020,CONTRALORIA GENERAL DE LA REPUBLICA - GESTION GENERAL,Inversión,105006396977.0
2020,CORPORACION AGENCIA NACIONAL DE GOBIERNO DIGITAL - AND,Funcionamiento,4053027844.0
2020,CORPORACION AGENCIA NACIONAL DE GOBIERNO DIGITAL - AND,Inversión,30600000000.0
2020,CORPORACION AUTONOMA REGIONAL DE BOYACA (CORPOBOYACA),Funcionamiento,4399600000.0
2020,CORPORACION AUTONOMA REGIONAL DE CALDAS (CORPOCALDAS),Funcionamiento,7206444000.0
2020,CORPORACION AUTONOMA REGIONAL DE CHIVOR (CORPOCHIVOR),Funcionamiento,4305296000.0
2020,CORPORACION AUTONOMA REGIONAL DE CHIVOR (CORPOCHIVOR),Inversión,1412328156.0
2020,CORPORACION AUTONOMA REGIONAL DE LA FRONTERA NORORIENTAL (CORPONOR),Funcionamiento,7232544000.0
2020,CORPORACION AUTONOMA REGIONAL DE LA FRONTERA NORORIENTAL (CORPONOR),Inversión,0.0
2020,CORPORACION AUTONOMA REGIONAL DE LA GUAJIRA (CORPOGUAJIRA),Funcionamiento,3579172000.0
2020,CORPORACION AUTONOMA REGIONAL DE LA GUAJIRA (CORPOGUAJIRA),Inversión,2507845294.0
2020,CORPORACION AUTONOMA REGIONAL DE LA ORINOQUIA (CORPORINOQUIA),Funcionamiento,4037858000.0
2020,CORPORACION AUTONOMA REGIONAL DE LOS VALLES DEL SINU Y SAN JORGE (CVS),Funcionamiento,5943142000.0
2020,CORPORACION AUTONOMA REGIONAL DE LOS VALLES DEL SINU Y SAN JORGE (CVS),Inversión,0.0
2020,CORPORACION AUTONOMA REGIONAL DE NARINO (CORPONARINO),Funcionamiento,4927618000.0
2020,CORPORACION AUTONOMA REGIONAL DE NARINO (CORPONARINO),Inversión,3742695002.0
2020,CORPORACION AUTONOMA REGIONAL DE RISARALDA (CARDER),Funcionamiento,5066724000.0
2020,CORPORACION AUTONOMA REGIONAL DE SANTANDER (CAS),Funcionamiento,4343340000.0
2020,CORPORACION AUTONOMA REGIONAL DE SUCRE (CARSUCRE),Funcionamiento,4862762000.0
2020,CORPORACION AUTONOMA REGIONAL DE SUCRE (CARSUCRE),Inversión,9351970848.0
2020,CORPORACION AUTONOMA REGIONAL DEL ALTO MAGDALENA (CAM),Funcionamiento,4566156000.0
2020,CORPORACION AUTONOMA REGIONAL DEL ATLANTICO (CRA),Funcionamiento,3822000000.0
2020,CORPORACION AUTONOMA REGIONAL DEL CANAL DEL DIQUE (CARDIQUE),Funcionamiento,2325200000.0
2020,CORPORACION AUTONOMA REGIONAL DEL CAUCA (CRC),Funcionamiento,11159912000.0
2020,CORPORACION AUTONOMA REGIONAL DEL CAUCA (CRC),Inversión,0.0
2020,CORPORACION AUTONOMA REGIONAL DEL CENTRO DE ANTIOQUIA (CORANTIOQUIA),Funcionamiento,4878600000.0
2020,CORPORACION AUTONOMA REGIONAL DEL CESAR (CORPOCESAR),Funcionamiento,5640092000.0
2020,CORPORACION AUTONOMA REGIONAL DEL CESAR (CORPOCESAR),Inversión,0.0
2020,CORPORACION AUTONOMA REGIONAL DEL GUAVIO (CORPOGUAVIO),Funcionamiento,764420000.0
2020,CORPORACION AUTONOMA REGIONAL DEL MAGDALENA (CORPAMAG),Funcionamiento,9079600000.0
2020,CORPORACION AUTONOMA REGIONAL DEL QUINDIO (CRQ),Funcionamiento,9910200000.0
2020,CORPORACION AUTONOMA REGIONAL DEL SUR DE BOLIVAR (CSB),Funcionamiento,5190406000.0
2020,CORPORACION AUTONOMA REGIONAL DEL SUR DE BOLIVAR (CSB),Inversión,7579458538.0
2020,CORPORACION AUTONOMA REGIONAL DEL TOLIMA (CORTOLIMA),Funcionamiento,4075892000.0
2020,CORPORACION AUTONOMA REGIONAL PARA EL DESARROLLO SOSTENIBLE DEL CHOCO (CODECHOCO),Funcionamiento,1983567000.0
2020,CORPORACION AUTONOMA REGIONAL PARA EL DESARROLLO SOSTENIBLE DEL CHOCO (CODECHOCO),Inversión,5198358333.0
2020,CORPORACION AUTONOMA REGIONAL PARA LA DEFENSA DE LA MESETA DE BUCARAMANGA (CDMB),Funcionamiento,1157676000.0
2020,CORPORACION NACIONAL PARA LA RECONSTRUCCION DE LA CUENCA DEL RIO PAEZ Y ZONAS ALEDANAS NASA KI WE,Funcionamiento,12059600000.0
2020,CORPORACION NACIONAL PARA LA RECONSTRUCCION DE LA CUENCA DEL RIO PAEZ Y ZONAS ALEDANAS NASA KI WE,Inversión,68000000000.0
2020,CORPORACION PARA EL DESARROLLO SOSTENIBLE DE LA MOJANA Y EL SAN JORGE (CORPOMOJANA),Funcionamiento,2201000000.0
2020,CORPORACION PARA EL DESARROLLO SOSTENIBLE DE LA MOJANA Y EL SAN JORGE (CORPOMOJANA),Inversión,5426887674.0
2020,"CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA (CORALINA)",Funcionamiento,2243200000.0
2020,"CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA (CORALINA)",Inversión,0.0
2020,CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL AREA DE MANEJO ESPECIAL LA MACARENA (CORMACARENA),Funcionamiento,2428619000.0
2020,CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL AREA DE MANEJO ESPECIAL LA MACARENA (CORMACARENA),Inversión,0.0
2020,CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL NORTE Y ORIENTE DE LA AMAZONIA (CDA),Funcionamiento,2274000000.0
2020,CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL NORTE Y ORIENTE DE LA AMAZONIA (CDA),Inversión,6792759558.0
2020,CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL SUR DE LA AMAZONIA (CORPOAMAZONIA),Funcionamiento,2207629000.0
2020,CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL SUR DE LA AMAZONIA (CORPOAMAZONIA),Inversión,6290000000.0
2020,CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL URABA (CORPOURABA),Funcionamiento,3540503000.0
2020,CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL URABA (CORPOURABA),Inversión,4408899462.0
2020,"DEFENSA CIVIL COLOMBIANA, GUILLERMO LEON VALENCIA",Funcionamiento,67182000000.0
2020,"DEFENSA CIVIL COLOMBIANA, GUILLERMO LEON VALENCIA",Inversión,7105412852.0
2020,DEFENSORIA DEL PUEBLO,Funcionamiento,1103364000000.0
2020,DEFENSORIA DEL PUEBLO,Inversión,90542985306.0
2020,DEPARTAMENTO ADMINISTRATIVO DIRECCION NACIONAL DE INTELIGENCIA - GESTION GENERAL,Funcionamiento,91583000000.0
2020,DEPARTAMENTO ADMINISTRATIVO DIRECCION NACIONAL DE INTELIGENCIA - GESTION GENERAL,Inversión,8244353307.0
2020,DEPARTAMENTO ADMINISTRATIVO NACIONAL DE ESTADISTICA (DANE) - GESTION GENERAL,Funcionamiento,95340000000.0
2020,DEPARTAMENTO ADMINISTRATIVO NACIONAL DE ESTADISTICA (DANE) - GESTION GENERAL,Inversión,127855523362.0
2020,DEPARTAMENTO ADMINISTRATIVO PARA LA PROSPERIDAD SOCIAL - GESTION GENERAL,Funcionamiento,162991000000.0
2020,DEPARTAMENTO ADMINISTRATIVO PARA LA PROSPERIDAD SOCIAL - GESTION GENERAL,Inversión,3485582139470.0
2020,DEPARTAMENTO DE LA FUNCION PUBLICA - GESTION GENERAL,Funcionamiento,21183930000.0
2020,DEPARTAMENTO DE LA FUNCION PUBLICA - GESTION GENERAL,Inversión,12097418487.0
2020,DEPARTAMENTO NACIONAL DE PLANEACION - GESTION GENERAL,Funcionamiento,142698818248.0
2020,DEPARTAMENTO NACIONAL DE PLANEACION - GESTION GENERAL,Inversión,823929677838.0
2020,DIRECCION DE LA AUTORIDAD NACIONAL DE CONSULTA PREVIA,Funcionamiento,0.0
2020,DIRECCION DE SUSTITUCION DE CULTIVOS DE USO ILICITO,Funcionamiento,7000000000.0
2020,DIRECCION NACIONAL DE BOMBEROS,Funcionamiento,19569600000.0
2020,DIRECCION NACIONAL DE BOMBEROS,Inversión,204400000000.0
2020,DIRECCION NACIONAL DEL DERECHO DE AUTOR,Funcionamiento,15758800000.0
2020,DIRECCION NACIONAL DEL DERECHO DE AUTOR,Inversión,3708309324.0
2020,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA (ESAP),Funcionamiento,114957340000.0
2020,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA (ESAP),Inversión,672405693540.0
2020,ESCUELA TECNOLOGICA INSTITUTO TECNICO CENTRAL,Funcionamiento,47439533054.0
2020,ESCUELA TECNOLOGICA INSTITUTO TECNICO CENTRAL,Inversión,25182403230.0
2020,FISCALIA GENERAL DE LA NACION - GESTION GENERAL,Funcionamiento,7194712600000.0
2020,FISCALIA GENERAL DE LA NACION - GESTION GENERAL,Inversión,186183150000.0
2020,FONDO ADAPTACION,Funcionamiento,120920000000.0
2020,FONDO ADAPTACION,Inversión,1527600000000.0
2020,FONDO DE BIENESTAR SOCIAL DE LA CONTRALORIA GENERAL DE LA REPUBLICA,Funcionamiento,126144000000.0
2020,FONDO DE PREVISION SOCIAL DEL CONGRESO - CESANTIAS Y VIVIENDA,Funcionamiento,4237748000.0
2020,FONDO DE PREVISION SOCIAL DEL CONGRESO - PENSIONES,Funcionamiento,291704174000.0
2020,FONDO DE PREVISION SOCIAL DEL CONGRESO - PENSIONES,Inversión,191714000.0
2020,FONDO ESPECIAL PARA LA ADMINISTRACION DE BIENES DE LA FISCALIA GENERAL DE LA NACION,Funcionamiento,69412816000.0
2020,FONDO ESPECIAL PARA LA ADMINISTRACION DE BIENES DE LA FISCALIA GENERAL DE LA NACION,Inversión,162889092000.0
2020,FONDO NACIONAL AMBIENTAL - GESTION GENERAL,Funcionamiento,30934692000.0
2020,FONDO NACIONAL AMBIENTAL - GESTION GENERAL,Inversión,132204136832.0
2020,FONDO NACIONAL DE VIVIENDA - FONVIVIENDA,Funcionamiento,4600000000.0
2020,FONDO NACIONAL DE VIVIENDA - FONVIVIENDA,Inversión,3112390624930.0
2020,FONDO PASIVO SOCIAL DE FERROCARRILES NACIONALES DE COLOMBIA - PENSIONES,Funcionamiento,348053969000.0
2020,FONDO PASIVO SOCIAL DE FERROCARRILES NACIONALES DE COLOMBIA - PENSIONES,Inversión,1190000000.0
2020,FONDO PASIVO SOCIAL DE FERROCARRILES NACIONALES DE COLOMBIA - SALUD ,Funcionamiento,207953074000.0
2020,FONDO PASIVO SOCIAL DE FERROCARRILES NACIONALES DE COLOMBIA - SALUD ,Inversión,1127693327.0
2020,FONDO ROTATORIO DE LA REGISTRADURIA,Funcionamiento,116970000000.0
2020,FONDO ROTATORIO DE LA REGISTRADURIA,Inversión,90126618944.0
2020,FONDO ROTATORIO DEL DANE,Funcionamiento,760000000.0
2020,FONDO ROTATORIO DEL DANE,Inversión,82978000000.0
2020,FONDO ROTATORIO DEL MINISTERIO DE RELACIONES EXTERIORES,Funcionamiento,1683964000000.0
2020,FONDO ROTATORIO DEL MINISTERIO DE RELACIONES EXTERIORES,Inversión,97696694068.0
2020,FONDO SOCIAL DE VIVIENDA DE LA REGISTRADURIA NACIONAL DEL ESTADO CIVIL,Funcionamiento,27540000000.0
2020,FONDO UNICO DE TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES,Funcionamiento,604836915436.0
2020,FONDO UNICO DE TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES,Inversión,2280958353286.0
2020,FONPOLICIA - GESTION GENERAL,Funcionamiento,271163000000.0
2020,FONPOLICIA - GESTION GENERAL,Inversión,3955000000.0
2020,HOSPITAL MILITAR,Funcionamiento,820002000000.0
2020,HOSPITAL MILITAR,Inversión,39000000000.0
2020,INSTITUTO CARO Y CUERVO,Funcionamiento,17276000000.0
2020,INSTITUTO CARO Y CUERVO,Inversión,10195448470.0
2020,INSTITUTO CASAS FISCALES DEL EJERCITO,Funcionamiento,48590000000.0
2020,INSTITUTO CASAS FISCALES DEL EJERCITO,Inversión,26032000000.0
2020,INSTITUTO COLOMBIANO AGROPECUARIO (ICA),Funcionamiento,251573286000.0
2020,INSTITUTO COLOMBIANO AGROPECUARIO (ICA),Inversión,378310279176.0
2020,INSTITUTO COLOMBIANO DE ANTROPOLOGIA E HISTORIA,Funcionamiento,15746400000.0
2020,INSTITUTO COLOMBIANO DE ANTROPOLOGIA E HISTORIA,Inversión,27078216612.0
2020,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Funcionamiento,1363334000000.0
2020,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Inversión,12613050440692.0
2020,"INSTITUTO DE HIDROLOGIA, METEOROLOGIA Y ESTUDIOS AMBIENTALES - IDEAM",Funcionamiento,48503143000.0
2020,"INSTITUTO DE HIDROLOGIA, METEOROLOGIA Y ESTUDIOS AMBIENTALES - IDEAM",Inversión,30507821958.0
2020,INSTITUTO DE PLANIFICACION Y PROMOCION DE SOLUCIONES  ENERGETICAS PARA LAS ZONAS NO INTERCONECTADAS - IPSE,Funcionamiento,75767192000.0
2020,INSTITUTO DE PLANIFICACION Y PROMOCION DE SOLUCIONES  ENERGETICAS PARA LAS ZONAS NO INTERCONECTADAS - IPSE,Inversión,74706872722.0
2020,INSTITUTO GEOGRAFICO AGUSTIN CODAZZI - IGAC,Funcionamiento,133658000000.0
2020,INSTITUTO GEOGRAFICO AGUSTIN CODAZZI - IGAC,Inversión,333008830856.0
2020,INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL DE SAN ANDRES Y PROVIDENCIA,Funcionamiento,9161921390.0
2020,INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL DE SAN ANDRES Y PROVIDENCIA,Inversión,4773492586.0
2020,INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL DE SAN JUAN DEL CESAR,Funcionamiento,11109213166.0
2020,INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL DE SAN JUAN DEL CESAR,Inversión,3384473538.0
2020,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES,Funcionamiento,811852000000.0
2020,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES,Inversión,175381128516.0
2020,INSTITUTO NACIONAL DE METROLOGIA - INM,Funcionamiento,25972944000.0
2020,INSTITUTO NACIONAL DE METROLOGIA - INM,Inversión,36078851830.0
2020,INSTITUTO NACIONAL DE SALUD (INS),Funcionamiento,74079224144.0
2020,INSTITUTO NACIONAL DE SALUD (INS),Inversión,52245837194.0
2020,INSTITUTO NACIONAL DE VIAS,Funcionamiento,636744035332.0
2020,INSTITUTO NACIONAL DE VIAS,Inversión,8425052525440.0
2020,INSTITUTO NACIONAL DE VIAS,Servicio de la Deuda,37706890476.0
2020,INSTITUTO NACIONAL DE VIGILANCIA DE MEDICAMENTOS Y ALIMENTOS - INVIMA,Funcionamiento,257061170000.0
2020,INSTITUTO NACIONAL DE VIGILANCIA DE MEDICAMENTOS Y ALIMENTOS - INVIMA,Inversión,135204830000.0
2020,INSTITUTO NACIONAL PARA CIEGOS (INCI),Funcionamiento,11692266750.0
2020,INSTITUTO NACIONAL PARA CIEGOS (INCI),Inversión,5653277178.0
2020,INSTITUTO NACIONAL PARA SORDOS (INSOR),Funcionamiento,10658567390.0
2020,INSTITUTO NACIONAL PARA SORDOS (INSOR),Inversión,12538525262.0
2020,INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC,Funcionamiento,2744468400000.0
2020,INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC,Inversión,4231855636.0
