year,cuenta,entidad,cop,entity_code,sector_code
2020,FUNCIONAMIENTO,UNIDAD DE ATENCIÓN Y REPARACIÓN INTEGRAL A LAS VÍCTIMAS,743792000000.0,4104,41
2020,INVERSION,UNIDAD DE ATENCIÓN Y REPARACIÓN INTEGRAL A LAS VÍCTIMAS,1292691207745.0,4104,41
2020,FUNCIONAMIENTO,CENTRO DE MEMORIA HISTÓRICA,13146000000.0,4105,41
2020,INVERSION,CENTRO DE MEMORIA HISTÓRICA,32562991865.0,4105,41
2020,FUNCIONAMIENTO,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),681667000000.0,4106,41
2020,INVERSION,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),6306525220346.0,4106,41
2020,FUNCIONAMIENTO,DEPARTAMENTO ADMINISTRATIVO DIRECCIÓN NACIONAL DE INTELIGENCIA,91583000000.0,4201,42
2020,INVERSION,DEPARTAMENTO ADMINISTRATIVO DIRECCIÓN NACIONAL DE INTELIGENCIA,8244353307.0,4201,42
2020,FUNCIONAMIENTO,MINISTERIO DEL DEPORTE,39593952363.0,4301,43
2020,INVERSION,MINISTERIO DEL DEPORTE,637141157797.0,4301,43
2020,FUNCIONAMIENTO,JURISDICCIÓN ESPECIAL PARA LA PAZ,201713900000.0,4401,44
2020,INVERSION,JURISDICCIÓN ESPECIAL PARA LA PAZ,115136795183.0,4401,44
2020,FUNCIONAMIENTO,"COMISIÓN PARA EL ESCLARECIMIENTO DE LA VERDAD, LA  CONVIVENCIA Y LA NO REPETICIÓN EN LIQUIDACIÓN",60557900000.0,4402,44
2020,INVERSION,"COMISIÓN PARA EL ESCLARECIMIENTO DE LA VERDAD, LA  CONVIVENCIA Y LA NO REPETICIÓN EN LIQUIDACIÓN",35266909346.0,4402,44
2020,FUNCIONAMIENTO,UNIDAD DE BÚSQUEDA DE PERSONAS DADAS POR DESAPARECIDAS EN EL CONTEXTO Y EN RAZÓN DEL CONFLICTO ARMADO (UBPD),68094500000.0,4403,44
2020,INVERSION,UNIDAD DE BÚSQUEDA DE PERSONAS DADAS POR DESAPARECIDAS EN EL CONTEXTO Y EN RAZÓN DEL CONFLICTO ARMADO (UBPD),51957165888.0,4403,44
2020,NACIONAL,UNIDAD DE BÚSQUEDA DE PERSONAS DADAS POR DESAPARECIDAS EN EL CONTEXTO Y EN RAZÓN DEL CONFLICTO ARMADO (UBPD),271713994711741.0,4403,44
2021,FUNCIONAMIENTO,CONGRESO DE LA REPÚBLICA,612014429179.0,0101,01
2021,INVERSION,CONGRESO DE LA REPÚBLICA,84867900257.0,0101,01
2021,FUNCIONAMIENTO,PRESIDENCIA DE LA REPÚBLICA,216295000000.0,0201,02
2021,INVERSION,PRESIDENCIA DE LA REPÚBLICA,77142295675.0,0201,02
2021,FUNCIONAMIENTO,"AGENCIA PRESIDENCIAL DE COOPERACIÓN INTERNACIONAL DE COLOMBIA, APC - COLOMBIA",28695000000.0,0209,02
2021,INVERSION,"AGENCIA PRESIDENCIAL DE COOPERACIÓN INTERNACIONAL DE COLOMBIA, APC - COLOMBIA",182863938905.0,0209,02
2021,FUNCIONAMIENTO,UNIDAD NACIONAL PARA LA GESTIÓN DEL RIESGO DE DESASTRES,429291000000.0,0211,02
2021,INVERSION,UNIDAD NACIONAL PARA LA GESTIÓN DEL RIESGO DE DESASTRES,18900000000.0,0211,02
2021,FUNCIONAMIENTO,AGENCIA PARA LA REINCORPORACIÓN Y LA NORMALIZACIÓN - ARN,133495000000.0,0212,02
2021,INVERSION,AGENCIA PARA LA REINCORPORACIÓN Y LA NORMALIZACIÓN - ARN,2300000000.0,0212,02
2021,FUNCIONAMIENTO,AGENCIA NACIONAL INMOBILIARIA VIRGILIO BARCO VARGAS,6074000000.0,0213,02
2021,INVERSION,AGENCIA NACIONAL INMOBILIARIA VIRGILIO BARCO VARGAS,65129000000.0,0213,02
2021,FUNCIONAMIENTO,AGENCIA DE RENOVACIÓN DEL TERRITORIO - ART,56925000000.0,0214,02
2021,INVERSION,AGENCIA DE RENOVACIÓN DEL TERRITORIO - ART,46209100000.0,0214,02
2021,FUNCIONAMIENTO,DEPARTAMENTO ADMINISTRATIVO NACIONAL DE PLANEACIÓN,126254179491.0,0301,03
2021,INVERSION,DEPARTAMENTO ADMINISTRATIVO NACIONAL DE PLANEACIÓN,1160361269534.0,0301,03
2021,FUNCIONAMIENTO,UNIDAD ADMINISTRATIVA ESPECIAL - AGENCIA NACIONAL DE CONTRATACIÓN PÚBLICA - COLOMBIA COMPRA EFICIENTE,19873389000.0,0303,03
2021,INVERSION,UNIDAD ADMINISTRATIVA ESPECIAL - AGENCIA NACIONAL DE CONTRATACIÓN PÚBLICA - COLOMBIA COMPRA EFICIENTE,31076164311.0,0303,03
2021,FUNCIONAMIENTO,SUPERINTENDENCIA DE SERVICIOS PÚBLICOS DOMICILIARIOS,835192626879.0,0324,03
2021,INVERSION,SUPERINTENDENCIA DE SERVICIOS PÚBLICOS DOMICILIARIOS,23534000000.0,0324,03
2021,FUNCIONAMIENTO,DEPARTAMENTO ADMINISTRATIVO NACIONAL DE ESTADÍSTICA (DANE),104046000000.0,0401,04
2021,INVERSION,DEPARTAMENTO ADMINISTRATIVO NACIONAL DE ESTADÍSTICA (DANE),165800285044.0,0401,04
2021,FUNCIONAMIENTO,FONDO ROTATORIO DEL DANE,435000000.0,0402,04
2021,INVERSION,FONDO ROTATORIO DEL DANE,45000000000.0,0402,04
2021,FUNCIONAMIENTO,INSTITUTO GEOGRÁFICO AGUSTÍN CODAZZI - IGAC,85428256866.0,0403,04
2021,INVERSION,INSTITUTO GEOGRÁFICO AGUSTÍN CODAZZI - IGAC,210063832018.0,0403,04
2021,FUNCIONAMIENTO,DEPARTAMENTO ADMINISTRATIVO DE LA FUNCIÓN PÚBLICA,27576274813.0,0501,05
2021,INVERSION,DEPARTAMENTO ADMINISTRATIVO DE LA FUNCIÓN PÚBLICA,20397418487.0,0501,05
2021,FUNCIONAMIENTO,ESCUELA SUPERIOR DE ADMINISTRACIÓN PÚBLICA (ESAP) ,115677431153.0,0503,05
2021,INVERSION,ESCUELA SUPERIOR DE ADMINISTRACIÓN PÚBLICA (ESAP) ,214000000000.0,0503,05
2021,FUNCIONAMIENTO,MINISTERIO DE RELACIONES EXTERIORES,508301000000.0,1101,11
2021,FUNCIONAMIENTO,FONDO ROTATORIO DEL MINISTERIO DE RELACIONES EXTERIORES,469750000000.0,1102,11
2021,INVERSION,FONDO ROTATORIO DEL MINISTERIO DE RELACIONES EXTERIORES,25994707443.0,1102,11
2021,FUNCIONAMIENTO,UNIDAD ADMINISTRATIVA ESPECIAL MIGRACIÓN COLOMBIA,124125000000.0,1104,11
2021,INVERSION,UNIDAD ADMINISTRATIVA ESPECIAL MIGRACIÓN COLOMBIA,45967582381.0,1104,11
2021,FUNCIONAMIENTO,MINISTERIO DE JUSTICIA Y DEL DERECHO,109032139000.0,1201,12
2021,INVERSION,MINISTERIO DE JUSTICIA Y DEL DERECHO,36331085001.0,1201,12
2021,FUNCIONAMIENTO,SUPERINTENDENCIA DE NOTARIADO Y REGISTRO,368324800000.0,1204,12
2021,INVERSION,SUPERINTENDENCIA DE NOTARIADO Y REGISTRO,105429302030.0,1204,12
2021,FUNCIONAMIENTO,INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC,1484319000000.0,1208,12
2021,INVERSION,INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC,2115927818.0,1208,12
2021,FUNCIONAMIENTO,UNIDAD ADMINISTRATIVA ESPECIAL AGENCIA NACIONAL DE DEFENSA JURÍDICA DEL ESTADO,77614700000.0,1210,12
2021,INVERSION,UNIDAD ADMINISTRATIVA ESPECIAL AGENCIA NACIONAL DE DEFENSA JURÍDICA DEL ESTADO,17330500000.0,1210,12
2021,FUNCIONAMIENTO,UNIDAD DE SERVICIOS PENITENCIARIOS Y CARCELARIOS - USPEC,940377010000.0,1211,12
2021,INVERSION,UNIDAD DE SERVICIOS PENITENCIARIOS Y CARCELARIOS - USPEC,351418800000.0,1211,12
2021,FUNCIONAMIENTO,MINISTERIO DE HACIENDA Y CRÉDITO PÚBLICO,14450793371128.0,1301,13
2021,INVERSION,MINISTERIO DE HACIENDA Y CRÉDITO PÚBLICO,3841524839258.0,1301,13
2021,FUNCIONAMIENTO,UNIDAD ADMINISTRATIVA ESPECIAL CONTADURÍA GENERAL DE LA NACIÓN,15138000000.0,1308,13
2021,INVERSION,UNIDAD ADMINISTRATIVA ESPECIAL CONTADURÍA GENERAL DE LA NACIÓN,10005602959.0,1308,13
2021,FUNCIONAMIENTO,SUPERINTENDENCIA DE LA ECONOMÍA SOLIDARIA,17259000000.0,1309,13
2021,INVERSION,SUPERINTENDENCIA DE LA ECONOMÍA SOLIDARIA,44146000000.0,1309,13
2021,FUNCIONAMIENTO,UNIDAD ADMINISTRATIVA ESPECIAL DIRECCIÓN DE IMPUESTOS Y ADUANAS NACIONALES,1795416000000.0,1310,13
2021,INVERSION,UNIDAD ADMINISTRATIVA ESPECIAL DIRECCIÓN DE IMPUESTOS Y ADUANAS NACIONALES,102424601812.0,1310,13
2021,FUNCIONAMIENTO,UNIDAD DE INFORMACIÓN Y ANÁLISIS FINANCIERO,10353000000.0,1312,13
2021,INVERSION,UNIDAD DE INFORMACIÓN Y ANÁLISIS FINANCIERO,4893918335.0,1312,13
2021,FUNCIONAMIENTO,SUPERINTENDENCIA FINANCIERA DE COLOMBIA,248803000000.0,1313,13
2021,INVERSION,SUPERINTENDENCIA FINANCIERA DE COLOMBIA,30198000000.0,1313,13
2021,FUNCIONAMIENTO,UNIDAD ADMINISTRATIVA ESPECIAL DE GESTIÓN  PENSIONAL Y CONTRIBUCIONES PARAFISCALES DE LA PROTECCIÓN SOCIAL (UGPPP),192883000000.0,1314,13
2021,INVERSION,UNIDAD ADMINISTRATIVA ESPECIAL DE GESTIÓN  PENSIONAL Y CONTRIBUCIONES PARAFISCALES DE LA PROTECCIÓN SOCIAL (UGPPP),7888655374.0,1314,13
2021,FUNCIONAMIENTO,FONDO ADAPTACIÓN,30330000000.0,1315,13
2021,INVERSION,FONDO ADAPTACIÓN,649713389140.0,1315,13
2021,DEUDA,SERVICIO DE LA DEUDA PÚBLICA NACIONAL,69546767704122.0,1401,14
2021,FUNCIONAMIENTO,MINISTERIO DE DEFENSA NACIONAL,14680606909869.0,1501,15
2021,INVERSION,MINISTERIO DE DEFENSA NACIONAL,1666159970000.0,1501,15
2021,FUNCIONAMIENTO,CAJA DE RETIRO DE LAS FUERZAS MILITARES,4286432000000.0,1503,15
2021,INVERSION,CAJA DE RETIRO DE LAS FUERZAS MILITARES,7789000000.0,1503,15
2021,FUNCIONAMIENTO,INSTITUTO CASAS FISCALES DEL EJÉRCITO,28771000000.0,1507,15
2021,INVERSION,INSTITUTO CASAS FISCALES DEL EJÉRCITO,16699000000.0,1507,15
2021,FUNCIONAMIENTO,"DEFENSA CIVIL COLOMBIANA, GUILLERMO LEÓN VALENCIA",35908000000.0,1508,15
2021,INVERSION,"DEFENSA CIVIL COLOMBIANA, GUILLERMO LEÓN VALENCIA",5060000000.0,1508,15
2021,FUNCIONAMIENTO,CLUB MILITAR DE OFICIALES,55337000000.0,1510,15
2021,FUNCIONAMIENTO,CAJA DE SUELDOS DE RETIRO DE LA POLICÍA NACIONAL,4434468000000.0,1511,15
2021,INVERSION,CAJA DE SUELDOS DE RETIRO DE LA POLICÍA NACIONAL,5780000000.0,1511,15
2021,FUNCIONAMIENTO,FONDO ROTATORIO DE LA POLICÍA,424660895070.0,1512,15
2021,INVERSION,FONDO ROTATORIO DE LA POLICÍA,8195000000.0,1512,15
2021,FUNCIONAMIENTO,SUPERINTENDENCIA DE VIGILANCIA Y SEGURIDAD PRIVADA,22241000000.0,1516,15
2021,INVERSION,SUPERINTENDENCIA DE VIGILANCIA Y SEGURIDAD PRIVADA,10664360000.0,1516,15
2021,FUNCIONAMIENTO,HOSPITAL MILITAR,440301000000.0,1519,15
2021,INVERSION,HOSPITAL MILITAR,20000000000.0,1519,15
2021,FUNCIONAMIENTO,AGENCIA LOGÍSTICA DE LAS FUERZAS MILITARES,414497000000.0,1520,15
2021,INVERSION,AGENCIA LOGÍSTICA DE LAS FUERZAS MILITARES,6180000000.0,1520,15
2021,FUNCIONAMIENTO,UNIDAD ADMINISTRATIVA ESPECIAL DE LA JUSTICIA PENAL MILITAR Y POLICIAL,39263026000.0,1521,15
2021,FUNCIONAMIENTO,POLICÍA NACIONAL,11169835000000.0,1601,16
2021,INVERSION,POLICÍA NACIONAL,302879000000.0,1601,16
2021,FUNCIONAMIENTO,MINISTERIO DE AGRICULTURA Y DESARROLLO RURAL,330780665000.0,1701,17
2021,INVERSION,MINISTERIO DE AGRICULTURA Y DESARROLLO RURAL,726735002593.0,1701,17
2021,FUNCIONAMIENTO,INSTITUTO COLOMBIANO AGROPECUARIO (ICA),158098047000.0,1702,17
2021,INVERSION,INSTITUTO COLOMBIANO AGROPECUARIO (ICA),180306804713.0,1702,17
2021,FUNCIONAMIENTO,AUTORIDAD NACIONAL DE ACUICULTURA Y PESCA - AUNAP,13670531000.0,1715,17
2021,INVERSION,AUTORIDAD NACIONAL DE ACUICULTURA Y PESCA - AUNAP,60976870434.0,1715,17
2021,FUNCIONAMIENTO,UNIDAD ADMINISTRATIVA ESPECIAL DE GESTIÓN DE RESTITUCIÓN DE TIERRAS DESPOJADAS,60370482000.0,1716,17
2021,INVERSION,UNIDAD ADMINISTRATIVA ESPECIAL DE GESTIÓN DE RESTITUCIÓN DE TIERRAS DESPOJADAS,207943479942.0,1716,17
2021,FUNCIONAMIENTO,AGENCIA NACIONAL DE TIERRAS - ANT,32315435000.0,1717,17
2021,DEUDA,AGENCIA NACIONAL DE TIERRAS - ANT,8525000.0,1717,17
2021,INVERSION,AGENCIA NACIONAL DE TIERRAS - ANT,265217830374.0,1717,17
2021,FUNCIONAMIENTO,AGENCIA DE DESARROLLO RURAL - ADR,42476986000.0,1718,17
2021,INVERSION,AGENCIA DE DESARROLLO RURAL - ADR,231708437804.0,1718,17
2021,FUNCIONAMIENTO,MINISTERIO DE SALUD Y PROTECCIÓN SOCIAL,33966013942645.0,1901,19
2021,INVERSION,MINISTERIO DE SALUD Y PROTECCIÓN SOCIAL,684215413134.0,1901,19
2021,FUNCIONAMIENTO,INSTITUTO NACIONAL DE SALUD (INS),40626242000.0,1903,19
2021,INVERSION,INSTITUTO NACIONAL DE SALUD (INS),54389226224.0,1903,19
2021,FUNCIONAMIENTO,SUPERINTENDENCIA NACIONAL DE SALUD,131532344000.0,1910,19
2021,INVERSION,SUPERINTENDENCIA NACIONAL DE SALUD,62990768248.0,1910,19
2021,FUNCIONAMIENTO,INSTITUTO NACIONAL DE VIGILANCIA DE MEDICAMENTOS Y ALIMENTOS - INVIMA,134000609704.0,1912,19
2021,INVERSION,INSTITUTO NACIONAL DE VIGILANCIA DE MEDICAMENTOS Y ALIMENTOS - INVIMA,75413648220.0,1912,19
2021,FUNCIONAMIENTO,FONDO DE PREVISIÓN SOCIAL DEL CONGRESO ,309806990187.0,1913,19
2021,INVERSION,FONDO DE PREVISIÓN SOCIAL DEL CONGRESO ,300000000.0,1913,19
2021,FUNCIONAMIENTO,FONDO PASIVO SOCIAL DE FERROCARRILES NACIONALES DE COLOMBIA ,587732323000.0,1914,19
2021,INVERSION,FONDO PASIVO SOCIAL DE FERROCARRILES NACIONALES DE COLOMBIA ,2437693327.0,1914,19
2021,FUNCIONAMIENTO,MINISTERIO DE MINAS Y ENERGÍA,133351596000.0,2101,21
2021,INVERSION,MINISTERIO DE MINAS Y ENERGÍA,4221787912086.0,2101,21
2021,FUNCIONAMIENTO,SERVICIO GEOLÓGICO COLOMBIANO,60521354000.0,2103,21
2021,INVERSION,SERVICIO GEOLÓGICO COLOMBIANO,157608314772.0,2103,21
2021,FUNCIONAMIENTO,UNIDAD DE PLANEACIÓN MINERO ENERGÉTICA - UPME,16856104000.0,2109,21
2021,INVERSION,UNIDAD DE PLANEACIÓN MINERO ENERGÉTICA - UPME,21080200000.0,2109,21
2021,FUNCIONAMIENTO,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS - IPSE,34576058670.0,2110,21
2021,INVERSION,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS - IPSE,43277200000.0,2110,21
2021,FUNCIONAMIENTO,AGENCIA NACIONAL DE HIDROCARBUROS - ANH,909179689000.0,2111,21
2021,INVERSION,AGENCIA NACIONAL DE HIDROCARBUROS - ANH,280458971902.0,2111,21
2021,FUNCIONAMIENTO,AGENCIA NACIONAL DE MINERÍA - ANM,104930144800.0,2112,21
2021,INVERSION,AGENCIA NACIONAL DE MINERÍA - ANM,66855000000.0,2112,21
2021,FUNCIONAMIENTO,MINISTERIO DE EDUCACIÓN NACIONAL,42753299380977.0,2201,22
2021,INVERSION,MINISTERIO DE EDUCACIÓN NACIONAL,3296949779443.0,2201,22
2021,FUNCIONAMIENTO,INSTITUTO NACIONAL PARA SORDOS (INSOR),6133028268.0,2209,22
2021,INVERSION,INSTITUTO NACIONAL PARA SORDOS (INSOR),6553077346.0,2209,22
2021,FUNCIONAMIENTO,INSTITUTO NACIONAL PARA CIEGOS (INCI),6245557422.0,2210,22
2021,INVERSION,INSTITUTO NACIONAL PARA CIEGOS (INCI),1765220026.0,2210,22
2021,FUNCIONAMIENTO,ESCUELA TECNOLÓGICA INSTITUTO TÉCNICO CENTRAL,25700776621.0,2234,22
2021,INVERSION,ESCUELA TECNOLÓGICA INSTITUTO TÉCNICO CENTRAL,11191671975.0,2234,22
2021,FUNCIONAMIENTO,INSTITUTO NACIONAL DE FORMACIÓN TÉCNICA PROFESIONAL DE SAN ANDRÉS Y PROVIDENCIA,4787871262.0,2238,22
2021,INVERSION,INSTITUTO NACIONAL DE FORMACIÓN TÉCNICA PROFESIONAL DE SAN ANDRÉS Y PROVIDENCIA,2487452756.0,2238,22
2021,FUNCIONAMIENTO,INSTITUTO NACIONAL DE FORMACIÓN TÉCNICA PROFESIONAL DE SAN JUAN DEL CESAR,6290674205.0,2239,22
2021,INVERSION,INSTITUTO NACIONAL DE FORMACIÓN TÉCNICA PROFESIONAL DE SAN JUAN DEL CESAR,2503732588.0,2239,22
2021,FUNCIONAMIENTO,INSTITUTO TOLIMENSE DE FORMACIÓN TÉCNICA PROFESIONAL,18340157794.0,2241,22
2021,INVERSION,INSTITUTO TOLIMENSE DE FORMACIÓN TÉCNICA PROFESIONAL,4475008473.0,2241,22
2021,FUNCIONAMIENTO,"INSTITUTO TÉCNICO NACIONAL DE COMERCIO ""SIMÓN RODRÍGUEZ"" DE CALI",7675851444.0,2242,22
2021,INVERSION,"INSTITUTO TÉCNICO NACIONAL DE COMERCIO ""SIMÓN RODRÍGUEZ"" DE CALI",5380911928.0,2242,22
2021,FUNCIONAMIENTO,UNIDAD ADMINISTRATIVA ESPECIAL DE ALIMENTACIÓN ESCOLAR,12093017476.0,2246,22
2021,INVERSION,UNIDAD ADMINISTRATIVA ESPECIAL DE ALIMENTACIÓN ESCOLAR,1195936580000.0,2246,22
2021,FUNCIONAMIENTO,MINISTERIO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,81891600000.0,2301,23
2021,FUNCIONAMIENTO,FONDO ÚNICO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,710052000000.0,2306,23
2021,INVERSION,FONDO ÚNICO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,1450065000000.0,2306,23
2021,FUNCIONAMIENTO,UNIDAD ADMINISTRATIVA ESPECIAL COMISIÓN DE REGULACIÓN DE COMUNICACIONES,24327089000.0,2308,23
2021,INVERSION,UNIDAD ADMINISTRATIVA ESPECIAL COMISIÓN DE REGULACIÓN DE COMUNICACIONES,19490383000.0,2308,23
2021,FUNCIONAMIENTO,AGENCIA NACIONAL DEL ESPECTRO - ANE,17147073342.0,2309,23
2021,INVERSION,AGENCIA NACIONAL DEL ESPECTRO - ANE,17426926658.0,2309,23
2021,FUNCIONAMIENTO,COMPUTADORES PARA EDUCAR (CPE),18019489008.0,2311,23
2021,INVERSION,COMPUTADORES PARA EDUCAR (CPE),85708020430.0,2311,23
2021,FUNCIONAMIENTO,CORPORACIÓN AGENCIA NACIONAL DE GOBIERNO DIGITAL - AND,3868172429.0,2312,23
2021,INVERSION,CORPORACIÓN AGENCIA NACIONAL DE GOBIERNO DIGITAL - AND,32234769000.0,2312,23
2021,FUNCIONAMIENTO,MINISTERIO DE TRANSPORTE,155337838352.0,2401,24
2021,INVERSION,MINISTERIO DE TRANSPORTE,182486003224.0,2401,24
2021,FUNCIONAMIENTO,INSTITUTO NACIONAL DE VÍAS,195776613000.0,2402,24
2021,DEUDA,INSTITUTO NACIONAL DE VÍAS,2456712528.0,2402,24
2021,INVERSION,INSTITUTO NACIONAL DE VÍAS,4375365389458.0,2402,24
2021,FUNCIONAMIENTO,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONÁUTICA CIVIL,548101000000.0,2412,24
2021,DEUDA,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONÁUTICA CIVIL,1284000000.0,2412,24
2021,INVERSION,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONÁUTICA CIVIL,995523000000.0,2412,24
2021,FUNCIONAMIENTO,AGENCIA NACIONAL DE INFRAESTRUCTURA,101565565000.0,2413,24
2021,DEUDA,AGENCIA NACIONAL DE INFRAESTRUCTURA,969198470862.0,2413,24
2021,INVERSION,AGENCIA NACIONAL DE INFRAESTRUCTURA,4237527256305.0,2413,24
2021,FUNCIONAMIENTO,UNIDAD DE PLANEACIÓN DEL SECTOR DE INFRAESTRUCTURA DE TRANSPORTE,3550000000.0,2414,24
2021,INVERSION,UNIDAD DE PLANEACIÓN DEL SECTOR DE INFRAESTRUCTURA DE TRANSPORTE,5872000000.0,2414,24
2021,FUNCIONAMIENTO,COMISIÓN DE REGULACIÓN DE INFRAESTRUCTURA Y TRANSPORTE,1210000000.0,2415,24
2021,FUNCIONAMIENTO,AGENCIA NACIONAL DE SEGURIDAD VIAL,20136828000.0,2416,24
2021,INVERSION,AGENCIA NACIONAL DE SEGURIDAD VIAL,143936000000.0,2416,24
2021,FUNCIONAMIENTO,SUPERINTENDENCIA DE PUERTOS Y TRANSPORTE,42233338000.0,2417,24
2021,INVERSION,SUPERINTENDENCIA DE PUERTOS Y TRANSPORTE,12424924000.0,2417,24
2021,FUNCIONAMIENTO,PROCURADURÍA GENERAL DE LA NACIÓN,791737000000.0,2501,25
2021,INVERSION,PROCURADURÍA GENERAL DE LA NACIÓN,102079036923.0,2501,25
2021,FUNCIONAMIENTO,DEFENSORÍA DEL PUEBLO,649994000000.0,2502,25
2021,INVERSION,DEFENSORÍA DEL PUEBLO,60629385904.0,2502,25
2021,FUNCIONAMIENTO,CONTRALORÍA GENERAL DE LA REPÚBLICA,922092946424.0,2601,26
2021,INVERSION,CONTRALORÍA GENERAL DE LA REPÚBLICA,153817217700.0,2601,26
2021,FUNCIONAMIENTO,FONDO DE BIENESTAR SOCIAL DE LA CONTRALORÍA GENERAL DE LA REPÚBLICA,87748000000.0,2602,26
2021,FUNCIONAMIENTO,RAMA JUDICIAL,4737475927000.0,2701,27
2021,INVERSION,RAMA JUDICIAL,480260662865.0,2701,27
2021,FUNCIONAMIENTO,REGISTRADURÍA NACIONAL DEL ESTADO CIVIL,986604000000.0,2801,28
2021,INVERSION,REGISTRADURÍA NACIONAL DEL ESTADO CIVIL,62671096655.0,2801,28
2021,FUNCIONAMIENTO,FONDO ROTATORIO DE LA REGISTRADURÍA,39639550000.0,2802,28
2021,INVERSION,FONDO ROTATORIO DE LA REGISTRADURÍA,57537593696.0,2802,28
2021,FUNCIONAMIENTO,FONDO SOCIAL DE VIVIENDA DE LA REGISTRADURÍA NACIONAL DEL ESTADO CIVIL,14183100000.0,2803,28
2021,FUNCIONAMIENTO,FISCALÍA GENERAL DE LA NACIÓN,4056603300000.0,2901,29
2021,INVERSION,FISCALÍA GENERAL DE LA NACIÓN,94418000001.0,2901,29
2021,FUNCIONAMIENTO,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES,226053700000.0,2902,29
2021,INVERSION,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES,44668590240.0,2902,29
2021,FUNCIONAMIENTO,FONDO ESPECIAL PARA LA ADMINISTRACIÓN DE BIENES DE LA FISCALÍA GENERAL DE LA NACIÓN,18016196584.0,2904,29
2021,INVERSION,FONDO ESPECIAL PARA LA ADMINISTRACIÓN DE BIENES DE LA FISCALÍA GENERAL DE LA NACIÓN,64452292597.0,2904,29
2021,FUNCIONAMIENTO,MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE,219202523000.0,3201,32
2021,INVERSION,MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE,308768506024.0,3201,32
2021,FUNCIONAMIENTO,"INSTITUTO DE HIDROLOGÍA, METEOROLOGÍA Y ESTUDIOS AMBIENTALES - IDEAM",51132763000.0,3202,32
2021,INVERSION,"INSTITUTO DE HIDROLOGÍA, METEOROLOGÍA Y ESTUDIOS AMBIENTALES - IDEAM",31291389274.0,3202,32
2021,FUNCIONAMIENTO,FONDO NACIONAL AMBIENTAL,53449868000.0,3204,32
2021,INVERSION,FONDO NACIONAL AMBIENTAL,307884412378.0,3204,32
2021,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DE LOS VALLES DEL SINÚ Y SAN JORGE (CVS),3028787000.0,3208,32
2021,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DEL QUINDÍO (CRQ),5032792400.0,3209,32
2021,FUNCIONAMIENTO,CORPORACIÓN PARA EL DESARROLLO SOSTENIBLE DEL URABÁ (CORPOURABÁ),3623997000.0,3210,32
2021,INVERSION,CORPORACIÓN PARA EL DESARROLLO SOSTENIBLE DEL URABÁ (CORPOURABÁ),1920577093.0,3210,32
2021,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DE CALDAS (CORPOCALDAS),3785611000.0,3211,32
2021,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL PARA EL DESARROLLO SOSTENIBLE DEL CHOCO (CODECHOCO),2031745000.0,3212,32
2021,INVERSION,CORPORACIÓN AUTÓNOMA REGIONAL PARA EL DESARROLLO SOSTENIBLE DEL CHOCO (CODECHOCO),5088444261.0,3212,32
2021,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL PARA LA DEFENSA DE LA MESETA DE BUCARAMANGA (CDMB),1216974000.0,3213,32
2021,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DEL TOLIMA (CORTOLIMA),2111308000.0,3214,32
2021,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DE RISARALDA (CARDER),2534929000.0,3215,32
2021,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DE NARIÑO (CORPONARIÑO),2523623000.0,3216,32
2021,INVERSION,CORPORACIÓN AUTÓNOMA REGIONAL DE NARIÑO (CORPONARIÑO),2109840328.0,3216,32
2021,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DE LA FRONTERA NORORIENTAL (CORPONOR),3801177000.0,3217,32
